Name/Identifier	Unit type	Cost	Support Cost	Production time	Starting honour handicap	Units base strength	Number of men in unit ( Base value before scaling )	Honour step value	General candidate? ( eg. Stealth troops are not )	Rebelling Troop mixes this unit can belong to	Ruler ID troop advantage	Region ID troop advantage	Dojo advantage modifier	Unit choices (AI)	Unit Speciality extra building influences	Buildings needed to produce this Unit	Unit Class	Moral Bonus	Aplicable periods	Is this units base unitsize scalable?	Stats and general info about this trooptype	"Is the unit invisible to other players in the strategy map?
For units indicates a stealth unit"	Unit specialities	Tooltip Labels	Mount type	The body type + is it recolourable? + does it have a hi-res texture page.	If this unit is a leader of a faction then specify here which faction it leads. Different units may be specified for each time period and are assigned in the order the units are listed. Any time periods remaining unassigned will be assigned the last unit specified as a leader for the particular faction.  	Faction Association	Region	The order in which the units suitability for formation positions is evaluated. 	"Another set of suitability values for the formations troop types, this one represents the suitability of a type to perform certain tasks."	Specific cultures this unit belongs to. 	"Ship info, including stats ( if this is a ship ).."	NumSupportingRanks   Number of ranks behind first that can give support in melee. Default is 0.	"Effects chance of becomming inpetuous, and some other morale effects. Default is NORMAL."	Affects how evenly spaced the troops are in formation. Cosmetic only. Default is POORLY_FORMED.	"ShieldType. The type of shield the unit is considered to have for combat purposes
"	"MeleeWithShield. True if the unit can use the shield in melee. False if it has a weapon that needs two hands
"	ShieldModifier. The benefit the unit receives from having a shield. Units with heavy 	"ArmourPierciingWeapon  True if the weapon type is particularly effective against armoured troops
"	"CavAttackBonus The factor bonus the unit recieves when attacking cavalry
"	"CavDefenseBonus. The factor bonus the unit receives when defending against cavalry
"	Units this unit is fearful of.	This describes how much the unit affects the Zeal of the followers for each religion.	This describes how much the unit affects the Faith of the followers for each religion.	Dismounting info.	DismountInOpenBattle	Weapon type	Mercenary Unit	Period association for non campaign games.	Faction association for non campaign games.
DarkAgeRoyalKnights	CAVALRY	250	21	1	0	80	20	1	PREFERRED					"POVERTY_STRICKEN(97), DESPERATE_DEFENCE(9.7), CATHOLIC_EXPANSIONIST(116.4), CATHOLIC_NAVAL_EXPANSIONIST(116.4), CATHOLIC_TRADER(97), CATHOLIC_CRUSADER_TRADER(97), CATHOLIC_EXPANSIONIST_CRUSADER(116.4), CATHOLIC_DEFENSIVE_CRUSADER(77.6), POPE(48.5), CATHOLIC_DEFENSIVE(77.6), CATHOLIC_ISOLATIONIST(48.5), ORTHODOX_DEFENSIVE(77.6), ORTHODOX_EXPANSIONIST(116.4), ORTHODOX_STAGNANT(97), MUSLIM_PEACEFUL(97), MUSLIM_EXPANSIONIST(116.4), MUSLIM_DEVOUT(116.4), BARBARIAN_RAIDER(155.2), REBELS(97), CLOSE_TO_SUPPORT_LIMIT(24.25)"		{ROYAL_PALACE3}	"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		ALL_PERIODS	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 6 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MAILHCAV, YES, YES, LiHorse"	"FN_01, FN_02,FN_03, FN_04,  FN_05, FN_06, FN_08"	"FN_01, FN_02,FN_03, FN_04,  FN_05, FN_06,FN_08"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	UNCONTROLLED	POORLY_FORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			EarlyRoyalFootKnights		SWORD	NO		"FN_01, FN_02,FN_03, FN_04,  FN_05, FN_06,FN_08"
DarkAgeKnights	CAVALRY	350	21	1	0	80	40	1	PREFERRED	"CATH_REBELS(5), CATH_LOYALISTS(8), CATH_PEASANTS(5), CATH_BANDITS(3), CATH_ZEALOTS(3),"				"POVERTY_STRICKEN(0), DESPERATE_DEFENCE(17.6), CATHOLIC_EXPANSIONIST(211.2), CATHOLIC_NAVAL_EXPANSIONIST(211.2), CATHOLIC_TRADER(176), CATHOLIC_CRUSADER_TRADER(176), CATHOLIC_EXPANSIONIST_CRUSADER(211.2), CATHOLIC_DEFENSIVE_CRUSADER(140.8), POPE(88), CATHOLIC_DEFENSIVE(140.8), CATHOLIC_ISOLATIONIST(88), ORTHODOX_DEFENSIVE(140.8), ORTHODOX_EXPANSIONIST(211.2), ORTHODOX_STAGNANT(176), MUSLIM_PEACEFUL(176), MUSLIM_EXPANSIONIST(211.2), MUSLIM_DEVOUT(211.2), BARBARIAN_RAIDER(281.6), REBELS(176), CLOSE_TO_SUPPORT_LIMIT(61.6)"		"{ROYAL_COURT, HORSE_BREEDER3}"	"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		ALL_PERIODS	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 6 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 8 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MAILHCAV, YES, YES, LiHorse"		"FN_01, FN_02,FN_03, FN_04,  FN_05, FN_06"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0	UNCONTROLLED	POORLY_FORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			EarlyFootKnights		SWORD	YES		"FN_01, FN_02,FN_03, FN_04,  FN_05, FN_06"
RusSpearmen	INFANTRY	325	5	1	0	80	100	1	OK					"POVERTY_STRICKEN(29.5), DESPERATE_DEFENCE(118), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(141.6), POPE(177), CATHOLIC_DEFENSIVE(141.6), CATHOLIC_ISOLATIONIST(177), ORTHODOX_DEFENSIVE(141.6), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(37.76)"			"DEFENDER,SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 5 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( 2 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 2 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 5 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"VIKING, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(2), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		2		FORMED	LARGE	YES	1	NO	1	4						SPEAR	YES		ALL_FACTIONS
SaxonHuscarles	INFANTRY	425	10	1	0	80	60	1	PREFERRED	"CATH_REBELS(5), CATH_LOYALISTS(8), CATH_PEASANTS(5), CATH_BANDITS(3), CATH_ZEALOTS(3),"		ID_LANDREG_33		"POVERTY_STRICKEN(20.2), DESPERATE_DEFENCE(202), CATHOLIC_EXPANSIONIST(241.6), CATHOLIC_NAVAL_EXPANSIONIST(161.6), CATHOLIC_TRADER(202), CATHOLIC_CRUSADER_TRADER(202), CATHOLIC_EXPANSIONIST_CRUSADER(161.6), CATHOLIC_DEFENSIVE_CRUSADER(242.4), POPE(303), CATHOLIC_DEFENSIVE(242.4), CATHOLIC_ISOLATIONIST(303), ORTHODOX_DEFENSIVE(242.4), ORTHODOX_EXPANSIONIST(161.6), ORTHODOX_STAGNANT(202), MUSLIM_PEACEFUL(202), MUSLIM_EXPANSIONIST(161.6), MUSLIM_DEVOUT(161.6), BARBARIAN_RAIDER(80.8), REBELS(202), CLOSE_TO_SUPPORT_LIMIT(84.84)"		{ROYAL_PALACE3}	"DEFENDER,SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( YES ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 4 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 6 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"HUSCARLE, YES, YES"		"FN_02, FN_03, FN_05"		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(2), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"			0		POORLY_FORMED	LARGE	NO	1	YES	0	0						AXE	NO		"FN_02, FN_03, FN_05"
SherwoodForesters	INFANTRY	650	10	1	0	80	12	1	DISCOURAGED					"POVERTY_STRICKEN(27.1), DESPERATE_DEFENCE(27.1), CATHOLIC_EXPANSIONIST(216.8), CATHOLIC_NAVAL_EXPANSIONIST(216.8), CATHOLIC_TRADER(271), CATHOLIC_CRUSADER_TRADER(271), CATHOLIC_EXPANSIONIST_CRUSADER(216.8), CATHOLIC_DEFENSIVE_CRUSADER(216.8), POPE(135.5), CATHOLIC_DEFENSIVE(216.8), CATHOLIC_ISOLATIONIST(135.5), ORTHODOX_DEFENSIVE(216.8), ORTHODOX_EXPANSIONIST(216.8), ORTHODOX_STAGNANT(271), MUSLIM_PEACEFUL(271), MUSLIM_EXPANSIONIST(216.8), MUSLIM_DEVOUT(216.8), BARBARIAN_RAIDER(108.4), REBELS(271), CLOSE_TO_SUPPORT_LIMIT(176.15)"		"{ROYAL_COURT, BOWYER3}"	"MISSILE, AMBUSH, ANTI_SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( LONG ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 75 ), FORMATION_LENGTH_SPACING( 75 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 6 ), DEFENCE_BONUS( 5 ), ARMOUR_LEVEL( 2 ), HONOUR_LEVEL( 12 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 2 )"	YES		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"BOWMAN, YES, YES"		FN_08		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(2), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(0), REINFORCEMENT(1), ASSAULT(0), ASSAULT_COVER(2), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(2)"	MUSLIM		0	NORMAL	UNFORMED	NONE	YES	1	NO	0	0						SWORD	NO		FN_08
SlavJavelinmen	INFANTRY	125	4	1	0	80	60	1	DISCOURAGED					"POVERTY_STRICKEN(114.75), DESPERATE_DEFENCE(51), CATHOLIC_EXPANSIONIST(40.8), CATHOLIC_NAVAL_EXPANSIONIST(40.8), CATHOLIC_TRADER(51), CATHOLIC_CRUSADER_TRADER(51), CATHOLIC_EXPANSIONIST_CRUSADER(40.8), CATHOLIC_DEFENSIVE_CRUSADER(61.2), POPE(76.5), CATHOLIC_DEFENSIVE(61.2), CATHOLIC_ISOLATIONIST(76.5), ORTHODOX_DEFENSIVE(61.2), ORTHODOX_EXPANSIONIST(40.8), ORTHODOX_STAGNANT(51), MUSLIM_PEACEFUL(51), MUSLIM_EXPANSIONIST(40.8), MUSLIM_DEVOUT(40.8), BARBARIAN_RAIDER(20.4), REBELS(51), CLOSE_TO_SUPPORT_LIMIT(6.12)"			"DEFENDER,SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( JAV ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 100 ), FORMATION_LENGTH_SPACING( 100 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 0 ), AMMO( 4 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"NEWPEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(2), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		UNFORMED	SMALL	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
SlavWarriors	INFANTRY	100	4	1	0	81	100	2	DISCOURAGED					"POVERTY_STRICKEN(107.5), DESPERATE_DEFENCE(43), CATHOLIC_EXPANSIONIST(34.4), CATHOLIC_NAVAL_EXPANSIONIST(34.4), CATHOLIC_TRADER(43), CATHOLIC_CRUSADER_TRADER(43), CATHOLIC_EXPANSIONIST_CRUSADER(34.4), CATHOLIC_DEFENSIVE_CRUSADER(51.6), POPE(64.5), CATHOLIC_DEFENSIVE(51.6), CATHOLIC_ISOLATIONIST(64.5), ORTHODOX_DEFENSIVE(51.6), ORTHODOX_EXPANSIONIST(34.4), ORTHODOX_STAGNANT(43), MUSLIM_PEACEFUL(43), MUSLIM_EXPANSIONIST(34.4), MUSLIM_DEVOUT(34.4), BARBARIAN_RAIDER(17.2), REBELS(43), CLOSE_TO_SUPPORT_LIMIT(4.3)"			"DEFENDER,SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 75 ), FORMATION_LENGTH_SPACING( 75 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 5 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 0 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 5 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip3"		"TOPLESSLOON, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(2), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		UNFORMED	LARGE	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
SpanishJavelinmen	INFANTRY	125	5	1	0	80	60	1	DISCOURAGED					"POVERTY_STRICKEN(114.75), DESPERATE_DEFENCE(51), CATHOLIC_EXPANSIONIST(40.8), CATHOLIC_NAVAL_EXPANSIONIST(40.8), CATHOLIC_TRADER(51), CATHOLIC_CRUSADER_TRADER(51), CATHOLIC_EXPANSIONIST_CRUSADER(40.8), CATHOLIC_DEFENSIVE_CRUSADER(61.2), POPE(76.5), CATHOLIC_DEFENSIVE(61.2), CATHOLIC_ISOLATIONIST(76.5), ORTHODOX_DEFENSIVE(61.2), ORTHODOX_EXPANSIONIST(40.8), ORTHODOX_STAGNANT(51), MUSLIM_PEACEFUL(51), MUSLIM_EXPANSIONIST(40.8), MUSLIM_DEVOUT(40.8), BARBARIAN_RAIDER(20.4), REBELS(51), CLOSE_TO_SUPPORT_LIMIT(6.12)"			"DEFENDER,SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( JAV ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 12 ), CHARGE_SPEED( 13 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 100 ), FORMATION_LENGTH_SPACING( 100 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 1 ), MELEE_BONUS( 0 ), DEFENCE_BONUS( -2 ), ARMOUR_LEVEL( 1 ), HONOUR_LEVEL( 2 ), AMMO( 4 ), FORMATIONS_PREFERRED_NUM_ROWS( 3 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"		"NEWPEASANT, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(2), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		UNFORMED	NONE	YES	1	NO	0	0						SWORD	YES		ALL_FACTIONS
SteppeHeavyCavalry	CAVALRY	450	12	1	0	80	40	1	PREFERRED					"POVERTY_STRICKEN(16), DESPERATE_DEFENCE(16), CATHOLIC_EXPANSIONIST(192), CATHOLIC_NAVAL_EXPANSIONIST(192), CATHOLIC_TRADER(160), CATHOLIC_CRUSADER_TRADER(160), CATHOLIC_EXPANSIONIST_CRUSADER(192), CATHOLIC_DEFENSIVE_CRUSADER(128), POPE(80), CATHOLIC_DEFENSIVE(128), CATHOLIC_ISOLATIONIST(80), ORTHODOX_DEFENSIVE(128), ORTHODOX_EXPANSIONIST(192), ORTHODOX_STAGNANT(160), MUSLIM_PEACEFUL(160), MUSLIM_EXPANSIONIST(192), MUSLIM_DEVOUT(192), BARBARIAN_RAIDER(256), REBELS(160), CLOSE_TO_SUPPORT_LIMIT(72)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		ALL_PERIODS	YES	"HEIGHT( 125 ), RADIUS( 50 ), SCALE( 138 ), PROJECTILE_TYPE( MTLG ), SAMURAI( YES ), MARCH_SPEED( 9 ), RUN_SPEED( 20 ), CHARGE_SPEED( 22 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 115 ), FORMATION_LENGTH_SPACING( 125 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 2 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 4 ), ARMOUR_LEVEL( 5 ), HONOUR_LEVEL( 4 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"MOCOSCAV, YES, YES, LiHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	NORMAL	POORLY_FORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			ArmouredSpearmen		SWORD	YES		ALL_FACTIONS
SwabianSwordsmen	INFANTRY	325	6	1	0	81	60	2	OK					"POVERTY_STRICKEN(29.5), DESPERATE_DEFENCE(118), CATHOLIC_EXPANSIONIST(94.4), CATHOLIC_NAVAL_EXPANSIONIST(94.4), CATHOLIC_TRADER(118), CATHOLIC_CRUSADER_TRADER(118), CATHOLIC_EXPANSIONIST_CRUSADER(94.4), CATHOLIC_DEFENSIVE_CRUSADER(141.6), POPE(177), CATHOLIC_DEFENSIVE(141.6), CATHOLIC_ISOLATIONIST(177), ORTHODOX_DEFENSIVE(141.6), ORTHODOX_EXPANSIONIST(94.4), ORTHODOX_STAGNANT(118), MUSLIM_PEACEFUL(118), MUSLIM_EXPANSIONIST(94.4), MUSLIM_DEVOUT(94.4), BARBARIAN_RAIDER(47.2), REBELS(118), CLOSE_TO_SUPPORT_LIMIT(37.76)"			"DEFENDER,SPEAR"		ALL_PERIODS	YES	"HEIGHT( 85 ), RADIUS( 25 ), SCALE( 120 ), PROJECTILE_TYPE( NONE ), SAMURAI( NO ), MARCH_SPEED( 6 ), RUN_SPEED( 10 ), CHARGE_SPEED( 11 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 60 ), FORMATION_LENGTH_SPACING( 60 ), ENGAGEMENT_THRESHOLD( 1500 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 4 ), DEFENCE_BONUS( 3 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 4 ), AMMO( 0 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip3"		"HUSCARLE, YES, YES"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(0), MAIN_BODY(2), HOLD_TERRAIN(2), RESERVE(1), REINFORCEMENT(1), ASSAULT(1), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0		POORLY_FORMED	LARGE	NO	1	YES	0	0						AXE	YES		ALL_FACTIONS
Szekely	CAVALRY	375	10	1	0	80	40	1	OK					"POVERTY_STRICKEN(13.5), DESPERATE_DEFENCE(13.5), CATHOLIC_EXPANSIONIST(162), CATHOLIC_NAVAL_EXPANSIONIST(162), CATHOLIC_TRADER(135), CATHOLIC_CRUSADER_TRADER(135), CATHOLIC_EXPANSIONIST_CRUSADER(162), CATHOLIC_DEFENSIVE_CRUSADER(108), POPE(67.5), CATHOLIC_DEFENSIVE(108), CATHOLIC_ISOLATIONIST(67.5), ORTHODOX_DEFENSIVE(108), ORTHODOX_EXPANSIONIST(162), ORTHODOX_STAGNANT(135), MUSLIM_PEACEFUL(135), MUSLIM_EXPANSIONIST(162), MUSLIM_DEVOUT(162), BARBARIAN_RAIDER(216), REBELS(135), CLOSE_TO_SUPPORT_LIMIT(49.95)"			"ATTACKER,AMBUSH,ANTI_MISSILE,CAVALRY"		ALL_PERIODS	YES	"HEIGHT( 110 ), RADIUS( 45 ), SCALE( 125 ), PROJECTILE_TYPE( MTLG ), SAMURAI( NO ), MARCH_SPEED( 9 ), RUN_SPEED( 24 ), CHARGE_SPEED( 26 ), MIN_TURNSPEED( 2 ), MAX_TURNSPEED( 8 ), TURN_TO_MOTION_SPEED( 8 ), MAX_INMOTION_TURN( 96 ), FORMATION_WIDTH_SPACING( 145 ), FORMATION_LENGTH_SPACING( 145 ), ENGAGEMENT_THRESHOLD( 2000 ), CHARGE_BONUS( 4 ), MELEE_BONUS( 3 ), DEFENCE_BONUS( 1 ), ARMOUR_LEVEL( 3 ), HONOUR_LEVEL( 4 ), AMMO( 28 ), FORMATIONS_PREFERRED_NUM_ROWS( 4 )"	NO		"own_unit_tooltip1, own_unit_tooltip2, other_unit_tooltip1,  other_unit_tooltip2"	HORSE	"PESTUCAV, YES, YES, LiHorse"		ALL_FACTIONS		"Missile, Shocktroop, Spear, Cavalry"	"SKIRMISH(0), ADVANCE_PARTY(1),
OUTFLANKING_FORCE(1), MAIN_BODY(1), HOLD_TERRAIN(0), RESERVE(1), REINFORCEMENT(1), ASSAULT(2), ASSAULT_COVER(0), ASSAULT_COVER_CASTLE_ATTACK(0), COVER(0)"	MUSLIM		0	UNCONTROLLED	UNFORMED	CAV	YES	1	NO	0	0	"BerberCamel, bedouincamelwarriors"			SlavWarriors		SWORD	NO		ALL_FACTIONS
